Genome,Start,Stop,Id,Sample
"gi|117530171|ref|NC_008562.1|",80538,80664,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",95973,96099,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",113176,113302,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",59604,59730,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",3995,4121,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",84581,84707,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",61023,61149,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",82051,82177,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",154014,154140,89.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",23902,24028,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",113258,113384,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",114828,114954,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",149473,149599,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",57604,57730,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",38705,38831,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",84429,84555,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",1476,1602,91.53,Sample_49640
"gi|117530171|ref|NC_008562.1|",57835,57961,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",86087,86213,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",54761,54887,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",79661,79787,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",38763,38889,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",93721,93847,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",111655,111781,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",46298,46424,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",154279,154405,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",112738,112864,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",100222,100348,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",161462,161588,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",72691,72817,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",155374,155500,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",43750,43876,96,Sample_49640
"gi|117530171|ref|NC_008562.1|",85132,85258,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",156254,156380,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",119873,119999,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",151820,151946,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",148399,148525,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",2735,2861,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",53107,53233,85.71,Sample_49640
"gi|117530171|ref|NC_008562.1|",78228,78354,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",85429,85555,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",16952,17078,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",21776,21902,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",156498,156624,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",33338,33464,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",68412,68538,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",20884,21010,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",94289,94415,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",16785,16911,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",155368,155494,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",65687,65813,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",83687,83813,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",103265,103391,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",103406,103532,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",62132,62258,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",103289,103415,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",159172,159298,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",89260,89386,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",143831,143957,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",65231,65357,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",68964,69090,100,Sample_49640
"gi|117530171|ref|NC_008562.1|",128191,128317,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",98124,98250,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",136553,136679,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",106179,106305,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",65086,65212,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",133477,133603,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",87378,87504,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",154795,154921,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",103941,104067,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",17837,17963,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",38837,38963,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",127551,127677,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",104056,104182,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",64967,65093,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",62563,62689,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",17951,18077,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",116373,116499,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",100877,101003,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",103311,103437,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",47363,47489,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",64754,64880,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",85337,85463,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",161446,161572,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",112459,112585,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",47266,47392,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",11926,12052,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",44808,44934,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",74145,74271,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",148607,148733,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",133985,134111,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",125944,126070,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",47342,47468,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",136907,137033,88.37,Sample_49640
"gi|117530171|ref|NC_008562.1|",38458,38584,91.12,Sample_49640
"gi|117530171|ref|NC_008562.1|",128456,128582,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",74619,74745,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",143655,143781,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",617,743,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",51936,52062,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",61985,62111,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",65320,65446,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",153863,153989,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",150215,150341,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",100667,100793,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",132834,132960,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",47391,47517,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",116441,116567,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",61105,61231,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",77500,77626,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",144592,144718,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",127725,127851,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",72460,72586,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",99663,99789,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",106873,106999,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",63491,63617,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",139566,139692,91.73,Sample_49640
"gi|117530171|ref|NC_008562.1|",103330,103456,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",123711,123837,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",81028,81154,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",88884,89010,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",13464,13590,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",49092,49218,91.53,Sample_49640
"gi|117530171|ref|NC_008562.1|",161699,161825,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",160657,160783,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",95781,95907,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",130653,130779,92.5,Sample_49640
"gi|117530171|ref|NC_008562.1|",128381,128507,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",22039,22165,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",159975,160101,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",14199,14325,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",152709,152835,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",148486,148612,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",69353,69479,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",100045,100171,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",60415,60541,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",75944,76070,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",75185,75311,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",127584,127710,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",115221,115347,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",740,866,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",112437,112563,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",106380,106506,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",53028,53154,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",89324,89450,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",100884,101010,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",117127,117253,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",100267,100393,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",106797,106923,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",132652,132778,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",130735,130861,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",3003,3129,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",27187,27313,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",98415,98541,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",129904,130030,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",147523,147649,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",22441,22567,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",60617,60743,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",67669,67795,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",85998,86124,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",27449,27575,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",105001,105127,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",113022,113148,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",91932,92058,95.86,Sample_49640
"gi|117530171|ref|NC_008562.1|",54424,54550,88.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",155852,155978,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",16212,16338,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",133203,133329,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",12170,12296,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",92869,92995,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",17741,17867,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",153455,153581,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",91346,91472,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",143941,144067,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",70249,70375,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",17260,17386,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",148472,148598,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",73916,74042,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",154518,154644,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",65649,65775,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",100974,101100,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",715,841,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",23910,24036,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",85870,85996,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",24113,24239,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",39789,39915,91.86,Sample_49640
"gi|117530171|ref|NC_008562.1|",132368,132494,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",65706,65832,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",3629,3755,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",122214,122340,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",22418,22544,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",161747,161873,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",98313,98439,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",89609,89735,87.3,Sample_49640
"gi|117530171|ref|NC_008562.1|",148498,148624,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",1398,1524,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",73949,74075,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",126662,126788,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",14787,14913,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",64667,64793,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",144259,144385,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",92007,92133,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",1148,1274,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",2167,2293,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",102228,102354,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",4431,4557,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",123080,123206,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",117270,117396,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",2490,2616,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",143173,143299,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",32953,33079,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",118239,118365,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",65578,65704,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",137549,137675,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",45302,45428,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",148662,148788,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",104927,105053,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",57720,57846,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",70307,70433,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",126787,126913,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",107558,107684,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",12056,12182,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",89823,89949,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",98790,98916,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",39371,39497,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",113932,114058,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",118970,119096,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",104749,104875,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",83007,83133,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",16858,16984,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",142852,142978,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",105991,106117,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",57513,57639,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",78746,78872,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",128659,128785,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",59537,59663,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",114969,115095,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",89523,89649,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",147619,147745,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",129465,129591,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",44770,44896,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",111821,111947,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",44039,44165,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",6502,6628,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",58737,58863,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",104743,104869,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",71682,71808,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",2332,2458,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",12966,13092,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",77786,77912,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",159929,160055,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",75444,75570,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",86502,86628,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",39184,39310,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",99816,99942,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",82650,82776,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",113986,114112,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",66429,66555,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",114879,115005,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",34615,34741,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",71708,71834,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",147679,147805,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",8712,8838,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",126199,126325,93.49,Sample_49640
"gi|117530171|ref|NC_008562.1|",91610,91736,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",126811,126937,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",46017,46143,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",85694,85820,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",134571,134697,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",43988,44114,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",149453,149579,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",120632,120758,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",89572,89698,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",63081,63207,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",84448,84574,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",153775,153901,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",115919,116045,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",2617,2743,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",73458,73584,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",4835,4961,94.57,Sample_49640
"gi|117530171|ref|NC_008562.1|",93883,94009,83.33,Sample_49640
"gi|117530171|ref|NC_008562.1|",128990,129116,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",46055,46181,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",153104,153230,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",78818,78944,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",138065,138191,97.54,Sample_49640
"gi|117530171|ref|NC_008562.1|",123430,123556,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",96100,96226,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",120363,120489,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",91554,91680,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",44709,44835,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",60805,60931,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",112759,112885,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",61431,61557,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",89564,89690,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",94423,94549,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",107607,107733,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",90170,90296,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",128536,128662,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",68746,68872,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",122883,123009,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",63816,63942,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",156034,156160,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",16894,17020,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",75465,75591,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",160934,161060,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",159449,159575,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",64806,64932,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",68789,68915,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",81408,81534,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",143188,143314,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",152703,152829,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",54646,54772,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",132008,132134,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",128177,128303,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",127529,127655,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",144385,144511,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",111761,111887,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",85063,85189,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",157360,157486,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",72858,72984,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",75559,75685,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",124312,124438,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",45876,46002,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",16592,16718,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",47157,47283,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",97935,98061,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",1603,1729,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",26971,27097,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",62536,62662,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",5132,5258,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",59734,59860,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",120583,120709,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",57018,57144,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",88024,88150,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",107340,107466,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",113610,113736,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",155887,156013,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",63263,63389,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",95946,96072,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",60954,61080,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",69688,69814,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",141987,142113,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",126625,126751,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",11311,11437,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",90957,91083,80.95,Sample_49640
"gi|117530171|ref|NC_008562.1|",89003,89129,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",66155,66281,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",47459,47585,90.55,Sample_49640
"gi|117530171|ref|NC_008562.1|",5613,5739,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",161198,161324,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",121781,121907,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",95900,96026,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",133494,133620,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",99551,99677,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",156442,156568,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",69271,69397,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",148178,148304,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",144334,144460,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",7813,7939,96.66,Sample_49640
"gi|117530171|ref|NC_008562.1|",47667,47793,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",153027,153153,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",149497,149623,93.38,Sample_49640
"gi|117530171|ref|NC_008562.1|",77775,77901,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",147411,147537,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",79633,79759,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",148330,148456,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",57092,57218,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",55667,55793,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",119877,120003,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",77049,77175,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",104842,104968,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",64064,64190,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",119773,119899,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",103828,103954,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",79286,79412,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",36955,37081,90.24,Sample_49640
"gi|117530171|ref|NC_008562.1|",150572,150698,96.03,Sample_49640
