Genome,Start,Stop,Id,Sample
"gi|971764724|ref|NC_029002.1|",120441,120567,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",96705,96831,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",149306,149432,89.31,Sample_49640
"gi|971764724|ref|NC_029002.1|",124669,124795,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",69943,70069,88.88,Sample_49640
"gi|971764724|ref|NC_029002.1|",84797,84923,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",104729,104855,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",164621,164747,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",67269,67395,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",98970,99096,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",91289,91415,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",83676,83802,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",18390,18516,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",90365,90491,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",98147,98273,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",107886,108012,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",157880,158006,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",133183,133309,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",115600,115726,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",63764,63890,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",122141,122267,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",119952,120078,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",18602,18728,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",3031,3157,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",22188,22314,92.8,Sample_49640
"gi|971764724|ref|NC_029002.1|",125436,125562,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",149895,150021,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",131336,131462,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",81370,81496,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",121451,121577,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",41026,41152,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",51541,51667,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",67826,67952,97.5,Sample_49640
"gi|971764724|ref|NC_029002.1|",158269,158395,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",130602,130728,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",124595,124721,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",17042,17168,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",50219,50345,90.62,Sample_49640
"gi|971764724|ref|NC_029002.1|",99011,99137,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",42512,42638,95.12,Sample_49640
"gi|971764724|ref|NC_029002.1|",70624,70750,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",91035,91161,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",163785,163911,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",6627,6753,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",73017,73143,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",95265,95391,85.71,Sample_49640
"gi|971764724|ref|NC_029002.1|",143920,144046,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",130055,130181,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",113761,113887,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",26505,26631,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",151507,151633,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",106744,106870,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",65587,65713,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",150401,150527,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",149940,150066,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",67509,67635,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",126586,126712,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",66197,66323,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",159833,159959,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",163811,163937,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",28786,28912,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",104740,104866,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",164684,164810,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",37128,37254,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",74675,74801,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",113727,113853,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",142748,142874,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",42192,42318,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",122033,122159,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",119788,119914,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",435,561,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",17286,17412,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",67624,67750,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",102698,102824,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",14000,14126,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",37814,37940,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",154560,154686,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",85343,85469,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",27825,27951,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",156096,156222,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",156278,156404,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",7229,7355,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",81189,81315,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",106017,106143,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",39804,39930,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",168314,168440,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",80902,81028,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",15823,15949,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",4218,4344,91.53,Sample_49640
"gi|971764724|ref|NC_029002.1|",13909,14035,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",128602,128728,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",68390,68516,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",100837,100963,97.56,Sample_49640
"gi|971764724|ref|NC_029002.1|",121925,122051,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",141976,142102,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",136696,136822,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",140597,140723,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",49427,49553,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",75063,75189,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",68651,68777,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",98196,98322,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",28797,28923,88.88,Sample_49640
"gi|971764724|ref|NC_029002.1|",90340,90466,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",122294,122420,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",5800,5926,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",59654,59780,88.88,Sample_49640
"gi|971764724|ref|NC_029002.1|",120212,120338,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",133277,133403,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",108696,108822,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",12908,13034,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",21522,21648,86.92,Sample_49640
"gi|971764724|ref|NC_029002.1|",25646,25772,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",52696,52822,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",18811,18937,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",132389,132515,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",7809,7935,95,Sample_49640
"gi|971764724|ref|NC_029002.1|",129527,129653,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",52590,52716,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",157380,157506,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",33703,33829,91.53,Sample_49640
"gi|971764724|ref|NC_029002.1|",97510,97636,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",134796,134922,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",44405,44531,86.5,Sample_49640
"gi|971764724|ref|NC_029002.1|",136741,136867,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",72167,72293,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",90097,90223,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",98367,98493,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",136908,137034,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",162047,162173,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",10940,11066,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",93571,93697,92.18,Sample_49640
"gi|971764724|ref|NC_029002.1|",92899,93025,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",159087,159213,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",6793,6919,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",125741,125867,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",61791,61917,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",120400,120526,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",116862,116988,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",40985,41111,93.07,Sample_49640
"gi|971764724|ref|NC_029002.1|",49413,49539,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",88262,88388,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",85620,85746,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",112668,112794,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",80597,80723,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",154072,154198,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",138411,138537,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",72765,72891,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",19816,19942,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",96574,96700,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",37517,37643,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",17206,17332,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",88753,88879,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",135295,135421,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",102156,102282,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",40975,41101,93.54,Sample_49640
"gi|971764724|ref|NC_029002.1|",165005,165131,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",138154,138280,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",106535,106661,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",106476,106602,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",70761,70887,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",143075,143201,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",115261,115387,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",80713,80839,94.3,Sample_49640
"gi|971764724|ref|NC_029002.1|",24142,24268,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",65850,65976,89.7,Sample_49640
"gi|971764724|ref|NC_029002.1|",137417,137543,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",21577,21703,88.46,Sample_49640
"gi|971764724|ref|NC_029002.1|",82842,82968,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",19358,19484,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",56085,56211,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",64752,64878,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",114459,114585,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",77202,77328,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",164014,164140,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",138531,138657,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",40689,40815,92.12,Sample_49640
"gi|971764724|ref|NC_029002.1|",76496,76622,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",67361,67487,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",138627,138753,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",112572,112698,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",149665,149791,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",6337,6463,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",87440,87566,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",138577,138703,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",19618,19744,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",67344,67470,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",125282,125408,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",109924,110050,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",100331,100457,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",98675,98801,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",21755,21881,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",89529,89655,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",126636,126762,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",72145,72271,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",123425,123551,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",52880,53006,93.7,Sample_49640
"gi|971764724|ref|NC_029002.1|",84535,84661,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",88051,88177,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",50127,50253,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",86190,86316,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",96157,96283,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",67965,68091,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",165937,166063,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",13990,14116,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",52014,52140,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",164966,165092,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",142881,143007,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",125292,125418,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",104661,104787,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",93882,94008,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",67649,67775,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",3112,3238,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",126560,126686,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",79994,80120,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",63648,63774,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",86973,87099,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",164233,164359,97.5,Sample_49640
"gi|971764724|ref|NC_029002.1|",12306,12432,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",221,347,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",166408,166534,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",145873,145999,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",138642,138768,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",58380,58506,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",3283,3409,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",159669,159795,87.3,Sample_49640
"gi|971764724|ref|NC_029002.1|",98800,98926,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",22729,22855,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",61287,61413,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",10919,11045,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",122202,122328,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",22502,22628,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",93188,93314,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",82339,82465,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",91757,91883,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",94375,94501,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",156015,156141,100,Sample_49640
"gi|971764724|ref|NC_029002.1|",137574,137700,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",167559,167685,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",131561,131687,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",142683,142809,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",117296,117422,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",80621,80747,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",96644,96770,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",146331,146457,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",151583,151709,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",52419,52545,91.33,Sample_49640
"gi|971764724|ref|NC_029002.1|",121181,121307,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",157262,157388,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",18776,18902,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",14606,14732,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",154334,154460,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",906,1032,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",52924,53050,92.91,Sample_49640
"gi|971764724|ref|NC_029002.1|",291,417,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",167415,167541,95.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",141562,141688,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",15614,15740,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",136220,136346,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",19157,19283,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",64029,64155,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",143507,143633,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",143049,143175,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",95199,95325,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",45407,45533,93.49,Sample_49640
"gi|971764724|ref|NC_029002.1|",20519,20645,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",5210,5336,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",15303,15429,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",64179,64305,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",81710,81836,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",153980,154106,87.8,Sample_49640
"gi|971764724|ref|NC_029002.1|",90975,91101,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",106293,106419,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",51726,51852,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",133073,133199,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",99682,99808,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",138694,138820,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",40567,40693,96.15,Sample_49640
"gi|971764724|ref|NC_029002.1|",97870,97996,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",100407,100533,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",86378,86504,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",77384,77510,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",44562,44688,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",39799,39925,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",89179,89305,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",96722,96848,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",107101,107227,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",68480,68606,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",160134,160260,90.32,Sample_49640
"gi|971764724|ref|NC_029002.1|",55681,55807,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",158133,158259,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",77036,77162,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",155357,155483,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",128522,128648,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",97313,97439,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",82870,82996,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",88162,88288,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",136216,136342,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",13420,13546,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",148717,148843,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",79948,80074,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",37838,37964,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",162900,163026,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",4798,4924,93.79,Sample_49640
"gi|971764724|ref|NC_029002.1|",1232,1358,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",158227,158353,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",136595,136721,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",132470,132596,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",137081,137207,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",159777,159903,94.4,Sample_49640
"gi|971764724|ref|NC_029002.1|",87004,87130,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",41418,41544,92.74,Sample_49640
"gi|971764724|ref|NC_029002.1|",19466,19592,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",87834,87960,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",96324,96450,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",91440,91566,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",103058,103184,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",91888,92014,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",135979,136105,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",111051,111177,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",41347,41473,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",10815,10941,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",75586,75712,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",158259,158385,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",154955,155081,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",165757,165883,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",3666,3792,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",3586,3712,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",165930,166056,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",143121,143247,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",11753,11879,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",80337,80463,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",163497,163623,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",70114,70240,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",124431,124557,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",82391,82517,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",116215,116341,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",131975,132101,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",103420,103546,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",159478,159604,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",154768,154894,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",151941,152067,93.54,Sample_49640
"gi|971764724|ref|NC_029002.1|",116199,116325,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",109383,109509,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",155540,155666,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",119726,119852,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",19985,20111,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",87284,87410,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",113556,113682,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",120293,120419,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",872,998,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",70063,70189,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",96050,96176,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",158705,158831,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",132726,132852,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",75122,75248,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",11354,11480,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",143297,143423,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",103463,103589,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",72052,72178,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",74464,74590,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",112496,112622,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",100226,100352,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",8377,8503,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",3486,3612,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",88001,88127,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",143470,143596,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",44210,44336,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",82582,82708,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",45078,45204,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",160890,161016,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",151140,151266,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",138886,139012,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",114334,114460,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",6687,6813,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",119475,119601,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",96185,96311,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",96472,96598,91.4,Sample_49640
"gi|971764724|ref|NC_029002.1|",140635,140761,87.69,Sample_49640
